property_type,place_with_parent_names,lat-lon,area_m2,price_usd,lat,lon
house,|México|Morelos|,"18.890867,-99.177444",150.0,,18.890867,-99.177444
house,|México|Estado de México|,"19.682383,-98.984458",74.0,33350.54,19.682383,-98.984458
house,|México|Querétaro|,"20.582091,-100.391196",300.0,237089.17,20.582091,-100.391196
apartment,|México|Puebla|,"19.0733273,-98.2658243",164.0,184446.42,19.0733273,-98.2658243
house,|México|,"21.161908,-86.8515279",220.0,136984.85,21.161908,-86.8515279
apartment,|México|Morelos|,"18.949474,-99.232381",129.0,137017.34,18.949474,-99.232381
house,|México|Morelos|,"18.795519,-99.231445",71.0,36353.67,18.795519,-99.231445
house,|México|Veracruz de Ignacio de la Llave|,"25.484016,-100.966568",290.0,115910.26,25.484016,-100.966568
house,|México|Querétaro|,"20.536322,-100.436844",,205477.28,20.536322,-100.436844
house,|México|Distrito Federal|,"19.343424,-99.135933",182.0,68492.42,19.343424,-99.135933
house,|México|Colima|,"19.274727,-103.74485",329.0,104343.97,19.274727,-103.74485
house,|México|Querétaro|,"20.5412697,-100.3997814",110.0,59022.85,20.5412697,-100.3997814
house,|México|Nuevo León|,"25.7296370244,-100.2941036224",310.0,237145.4,25.7296370244,-100.2941036224
other,|México|,"18.835054,-98.951226",250.0,68492.42,18.835054,-98.951226
apartment,|México|,"19.368475,-99.17952",81.0,149629.61,19.368475,-99.17952
house,|México|Distrito Federal|,"19.285891,-99.108269",210.0,85949.19,19.285891,-99.108269
apartment,|México|Distrito Federal|,"19.392302,-99.154385",150.0,222924.2,19.392302,-99.154385
house,|México|Distrito Federal|,"19.2925929444,-99.1806221008",96.0,138598.31,19.2925929444,-99.1806221008
house,|México|Querétaro|,"20.5426931,-100.4512523",260.0,122525.12,20.5426931,-100.4512523
house,|México|Veracruz de Ignacio de la Llave|,"19.0652948,-96.069905",239.0,,19.0652948,-96.069905
house,|México|Jalisco|,,,163328.09,,-103.464564
apartment,|México|Puebla|,"18.983398,-98.288951",192.0,121207.64,18.983398,-98.288951
house,|México|Chiapas|,"19.657836,-101.184317",260.0,68492.42,19.657836,-101.184317
house,|México|Yucatán|,"21.03071,-89.618103",126.0,77467.49,21.03071,-89.618103
house,|México|Chiapas|,,190.0,63223.78,19.710472,
house,|México|,"19.476202,-99.261893",230.0,289775.66,19.476202,-99.261893
house,|México|Chihuahua|,"28.663404,-106.133102",182.0,326733.66,28.663404,-106.133102
house,|México|Jalisco|,"20.726262,-103.468575",206.0,168596.74,20.726262,-103.468575
house,|México|Veracruz de Ignacio de la Llave|,"19.137135,-96.112946",125.0,60589.45,19.137135,-96.112946
house,|México|Estado de México|,"19.5224623443,-99.2515909641",210.0,202842.96,19.5224623443,-99.2515909641
other,|México|Querétaro|,"20.696185,-100.450005",132.0,93781.94,20.696185,-100.450005
house,|México|Hidalgo|,"20.092012,-98.741743",116.0,84087.62,20.092012,-98.741743
house,|México|,"32.601212,-115.474838",102.0,33982.78,32.601212,-115.474838
house,|México|Chiapas|,"16.765467,-93.105786",370.0,192305.66,16.765467,-93.105786
house,|México|Yucatán|,"21.039522,-89.563911",195.0,91632.19,21.039522,-89.563911
apartment,|México|Puebla|,"18.989942,-98.247486",100.0,55847.67,18.989942,-98.247486
house,|México|Veracruz de Ignacio de la Llave|,,130.0,68492.42,18.898756,
house,|México|Veracruz de Ignacio de la Llave|,"19.119549,-96.107643",232.0,125393.83,19.119549,-96.107643
house,|México|Distrito Federal|,"19.353288,-99.244721",90.0,136405.3,19.353288,-99.244721
house,|México|San Luis Potosí|,"22.1385005078,-100.9965722937",168.0,104319.23,22.1385005078,-100.9965722937
house,|México|Sonora|,"29.083198,-110.993222",162.0,57955.13,29.083198,-110.993222
house,|México|Puebla|,"19.044477,-98.328011",165.0,111331.75,19.044477,-98.328011
other,|México|Distrito Federal|,"19.510133,-99.100025",171.0,141199.77,19.510133,-99.100025
house,|México|Morelos|,"18.850763,-98.943855",168.0,67438.69,18.850763,-98.943855
house,|México|Nuevo León|,"25.758372724,-100.2713531256",98.0,43213.16,25.758372724,-100.2713531256
house,|México|Querétaro|,"20.726007,-100.442642",260.0,163328.09,20.726007,-100.442642
house,|México|Estado de México|,"19.5562275,-99.2674713",150.0,205526.01,19.5562275,-99.2674713
apartment,|México|Distrito Federal|,"19.345528,-99.189906",60.0,46943.65,19.345528,-99.189906
house,|México|Morelos###|,"18.935198,-99.232834",300.0,289775.66,18.935198,-99.232834
house,|México|Puebla|,"19.03362,-98.203294",156.0,99577.45,19.03362,-98.203294
house,|México|Estado de México|,"19.229864,-99.597954",256.0,184446.42,19.229864,-99.597954
house,|México|Yucatán|,"21.039522,-89.563911",330.0,171271.67,21.039522,-89.563911
house,|México|Morelos|,"18.936026,-99.216217",220.0,205477.28,18.936026,-99.216217
house,|México|Tabasco|,"18.053865,-92.937809",182.0,81664.04,18.053865,-92.937809
house,|México|Yucatán|,"20.9968241,-89.5846761",164.0,62711.78,20.9968241,-89.5846761
house,|México|Yucatán|,"20.984423,-89.579231",162.0,47417.83,20.984423,-89.579231
house,|México|Morelos|,"18.864874,-98.925911",,51369.32,18.864874,-98.925911
house,|México|Distrito Federal|,"19.40112,-99.06707",317.0,173906.62,19.40112,-99.06707
house,|México|Querétaro|,"20.705742,-100.444016",185.0,146995.28,20.705742,-100.444016
house,|México|Sinaloa|,"24.813503,-107.371574",220.0,184446.42,24.813503,-107.371574
apartment,|México|Morelos|,"18.935198,-99.232834",91.0,101182.03,18.935198,-99.232834
other,|México|Yucatán|,"21.012869,-89.636932",96.0,57705.38,21.012869,-89.636932
apartment,|México|Quintana Roo|,"21.1672703,-86.8414848",120.0,163366.83,21.1672703,-86.8414848
house,|México|Morelos|,"18.948607,-99.243812",180.0,184446.42,18.948607,-99.243812
house,|México|Morelos|,"18.95299,-99.259592",180.0,102738.64,18.95299,-99.259592
other,|México|Morelos###|,"18.8816687,-99.1632665",90.0,,18.8816687,-99.1632665
house,|México|Querétaro|,"20.5884382058,-100.4006266594",243.0,200208.63,20.5884382058,-100.4006266594
house,|México|Yucatán|,"20.9973786,-89.6296213",170.0,38470.25,20.9973786,-89.6296213
apartment,|México|Distrito Federal|,"19.33923,-99.218987",83.0,147522.15,19.33923,-99.218987
house,|México|Chiapas|,"16.766967,-93.123362",239.0,226551.88,16.766967,-93.123362
house,|México|Chihuahua|,"28.631689,-106.102234",200.0,115410.76,28.631689,-106.102234
house,|México|Querétaro|,"20.58966,-100.366899",335.0,250260.79,20.58966,-100.366899
other,|México|Morelos|,"18.862602,-99.213448",210.0,141990.07,18.862602,-99.213448
apartment,|México|Querétaro|,"20.59808,-100.337153",90.0,57428.26,20.59808,-100.337153
apartment,|México|Quintana Roo|,"21.1789333275,-86.8123199791",75.0,34254.33,21.1789333275,-86.8123199791
apartment,|México|Nuevo León|,"25.6689477,-100.3536491",117.0,,25.6689477,-100.3536491
house,|México|Guerrero|,"16.862803,-99.894829",,92750.2,16.862803,-99.894829
apartment,|México|Sinaloa|,"23.296583,-106.479973",134.0,173865.39,23.296583,-106.479973
house,|México|Yucatán|,"21.0012449,-89.5674103",133.0,76150.02,21.0012449,-89.5674103
house,|México|Estado de México|,"19.666832,-99.236992",69.0,44783.51,19.666832,-99.236992
house,|México|Nuevo León|,,101.0,210795.91,25.668703,
house,|México|Jalisco|,"20.663444,-103.426533",350.0,262115.25,20.663444,-103.426533
apartment,|México|Estado de México|,"19.521015,-99.23091",130.0,171231.07,19.521015,-99.23091
house,|México|Sinaloa|,"23.286216,-106.427007",180.0,86932.69,23.286216,-106.427007
house,|México|Estado de México|,"19.422676,-99.257774",200.0,70283.76,19.422676,-99.257774
other,|México|Estado de México|,"19.6378074,-99.1995969",254.0,171271.67,19.6378074,-99.1995969
house,|México|Hidalgo|,,279.0,131716.2,,-98.367993
house,|México|Morelos|,"18.850763,-98.943855",110.0,73234.21,18.850763,-98.943855
house,|México|Estado de México|,"19.300923,-99.713636",73.0,,19.300923,-99.713636
apartment,|México|Distrito Federal|,"19.444723,-99.186447",70.0,41680.96,19.444723,-99.186447
house,|México|,"19.403597,-99.149771",380.0,257531.53,19.403597,-99.149771
house,|México|Chiapas|,"19.66869,-101.205173",298.0,168069.88,19.66869,-101.205173
apartment,|México|Baja California|,"32.486292,-117.054763",63.0,36817.31,32.486292,-117.054763
apartment,|México|Jalisco|,"20.705671,-103.396278",180.0,237145.4,20.705671,-103.396278
house,|México|,"16.8583631,-99.8508616",354.0,266975.89,16.8583631,-99.8508616
apartment,|México|Veracruz de Ignacio de la Llave|,,76.0,84298.37,19.1005941575,
apartment,|México|Estado de México|,,75.0,105397.95,19.479437,
house,|México|Morelos|,"18.981213,-99.206345",240.0,183348.96,18.981213,-99.206345
house,|México|Querétaro|,"20.624242,-100.390194",172.0,86953.31,20.624242,-100.390194
apartment,|México|Estado de México|,"19.508253,-99.254997",20241201.0,153686.47,19.508253,-99.254997
house,|México|Estado de México|,,155.0,52159.61,19.533955,
apartment,|México|Distrito Federal|,"19.394073,-99.153915",82.0,154987.69,19.394073,-99.153915
house,|México|Morelos|,"18.878128,-99.187238",110.0,84298.37,18.878128,-99.187238
apartment,|México|Querétaro|,"20.5862687746,-100.3786790371",63.0,113302.8,20.5862687746,-100.3786790371
house,|México|Morelos|,"18.961286,-99.212621",60.0,34773.07,18.961286,-99.212621
house,|México|Querétaro|,,254.0,147557.13,20.628052,
house,|México|Campeche|,"18.660893,-91.7663706",264.0,172852.64,18.660893,-91.7663706
house,|México|Veracruz de Ignacio de la Llave|,"19.0652948,-96.069905",192.0,126477.54,19.0652948,-96.069905
house,|México|Tamaulipas|,"22.285725,-97.843597",72.0,35988.5,22.285725,-97.843597
apartment,|México|Distrito Federal###|,"19.305984,-99.127341",70.0,,19.305984,-99.127341
house,|México|Distrito Federal|,"19.361792,-99.190096",197.0,49999.47,19.361792,-99.190096
house,|México|San Luis Potosí|,"22.1877626295,-100.962767601",105.0,50517.24,22.1877626295,-100.962767601
apartment,|México|Querétaro|,"20.726007,-100.442642",105.0,93856.88,20.726007,-100.442642
apartment,|México|Distrito Federal|,"19.417636,-99.153292",70.0,41095.45,19.417636,-99.153292
house,|México|Veracruz de Ignacio de la Llave|,"19.570101,-96.918228",,42623.36,19.570101,-96.918228
house,|México|Morelos|,,97.0,50052.15,18.885313,
apartment,|México|San Luis Potosí|,"22.148722,-101.00119",129.0,92750.2,22.148722,-101.00119
house,|México|Puebla|,"18.985688,-98.230121",73.0,37670.83,18.985688,-98.230121
apartment,|México|Estado de México|,"19.427053,-99.256293",,313695.32,19.427053,-99.256293
apartment,|México|Distrito Federal|,"19.446256,-99.147767",68.0,,19.446256,-99.147767
house,|México|Nayarit|,"21.4581695,-104.8877876",220.0,165172.12,21.4581695,-104.8877876
apartment,|México|Distrito Federal|,,70.0,121178.91,,-99.240363
apartment,|México|Estado de México|,"19.379597,-99.293808",155.0,226551.88,19.379597,-99.293808
house,|México|San Luis Potosí|,"22.139618,-101.032422",354.0,208111.61,22.139618,-101.032422
house,|México|Estado de México|,"19.552184,-99.251489",80.0,127880.63,19.552184,-99.251489
apartment,|México|Querétaro|,"20.5365909,-100.4411011",80.0,44794.13,20.5365909,-100.4411011
apartment,|México|Distrito Federal|,,133.0,,,-99.140207
house,|México|Estado de México|,"19.54235,-99.19195",192.0,125920.69,19.54235,-99.19195
apartment,|México|Distrito Federal|,"19.377404,-99.193301",80.0,91411.04,19.377404,-99.193301
apartment,|México|Guerrero|,"16.858816,-99.857628",185.0,157917.19,16.858816,-99.857628
house,|México|Sinaloa|,"23.231522,-106.382439",211.0,81137.18,23.231522,-106.382439
house,|México|Yucatán|,"21.006756,-89.570984",250.0,105397.95,21.006756,-89.570984
apartment,|México|Guerrero|,"16.850374,-99.850166",145.0,81664.04,16.850374,-99.850166
house,|México|Veracruz de Ignacio de la Llave|,,180.0,110667.85,18.141083,
house,|México|Puebla|,"18.989918,-98.2295",299.0,231820.52,18.989918,-98.2295
house,|México|Veracruz de Ignacio de la Llave|,"25.540674,-103.393252",140.0,47417.83,25.540674,-103.393252
house,|México|Yucatán|,,240.0,138058.14,21.039522,
apartment,|México|Distrito Federal|,"19.336697,-99.152534",102.0,187081.37,19.336697,-99.152534
house,|México|Querétaro|,"20.697427,-100.444385",187.0,134350.53,20.697427,-100.444385
apartment,|México|Distrito Federal|,"19.451872,-99.173522",70.0,66911.83,19.451872,-99.173522
house,|México|Estado de México|,"19.262129,-99.602481",239.0,132769.93,19.262129,-99.602481
apartment,|México|Distrito Federal|,"19.2790911,-99.2114234",72.0,40645.77,19.2790911,-99.2114234
house,|México|Jalisco###|,"20.647398,-105.209682",84.0,65858.1,20.647398,-105.209682
house,|México|Tabasco|,,151.0,237145.4,,-102.552788
house,|México|Querétaro|,"20.5887932,-100.3898881",177.0,,20.5887932,-100.3898881
apartment,|México|Puebla|,"19.028651,-98.258029",116.0,171231.07,19.028651,-98.258029
apartment,|México|Distrito Federal|,"19.493713,-99.204941",,38812.39,19.493713,-99.204941
house,|México|Veracruz de Ignacio de la Llave|,"19.11819,-96.107956",181.0,129112.49,19.11819,-96.107956
house,|México|Veracruz de Ignacio de la Llave|,"18.147928788,-94.4772926867",175.0,115937.75,18.147928788,-94.4772926867
other,|México|Estado de México|,"19.4907003,-99.2553635",370.0,316193.86,19.4907003,-99.2553635
apartment,|México|Nuevo León|,"25.672309,-100.374119",73.0,106110.57,25.672309,-100.374119
other,|México|Estado de México|,"19.542509,-99.218987",220.0,150156.47,19.542509,-99.218987
house,|México|Chiapas|,"19.671952,-101.175638",235.0,171231.07,19.671952,-101.175638
house,|México|Colima|,"19.297108,-103.737602",176.0,62170.05,19.297108,-103.737602
other,|México|Baja California|,"32.421957,-117.033513",170.0,,32.421957,-117.033513
house,|México|Morelos|,"18.855343,-99.241142",3650.0,36783.88,18.855343,-99.241142
house,|México|Morelos|,"18.939657,-99.20237",,189716.32,18.939657,-99.20237
house,|México|Distrito Federal|,"19.345431,-99.209949",200.0,228450.07,19.345431,-99.209949
house,|México|Nuevo León###|,"25.660103,-100.410858",127.0,131747.44,25.660103,-100.410858
house,|México|Estado de México|,"19.564925,-99.218415",110.0,143834.1,19.564925,-99.218415
house,|México|Nuevo León|,"25.652299,-100.266174",281.0,152790.8,25.652299,-100.266174
other,|México|Distrito Federal|,,75.0,34421.81,,-99.121497
apartment,|México|Guerrero|,"16.869995,-99.869568",72.0,48471.56,16.869995,-99.869568
house,|México|Chiapas|,"16.768602,-93.164162",185.0,,16.768602,-93.164162
house,|México|Hidalgo|,"23.634501,-102.552788",120.0,63223.78,23.634501,-102.552788
house,|México|Estado de México|,"19.317622,-99.607241",200.0,158059.45,19.317622,-99.607241
house,|México|,"16.850374,-99.850166",,115937.75,16.850374,-99.850166
apartment,|México|Yucatán|,"21.0306572,-89.5945502",144.0,79048.46,21.0306572,-89.5945502
house,|México|Distrito Federal|,"19.359798,-99.161675",90.0,131716.2,19.359798,-99.161675
house,|México|Distrito Federal|,"19.3434226,-99.1359301",182.0,68492.42,19.3434226,-99.1359301
other,|México|Distrito Federal|,"19.4503249,-99.1351802",91.0,79029.72,19.4503249,-99.1351802
house,|México|Tamaulipas|,"22.3918646281,-97.9089224339",76.0,35826.8,22.3918646281,-97.9089224339
apartment,|México|Distrito Federal|,"19.307417,-99.125191",75.0,36882.11,19.307417,-99.125191
house,|México|,"24.0277202,-104.6531759",245.0,,24.0277202,-104.6531759
apartment,|México|Estado de México|,"19.374843,-99.293871",120.0,59711.33,19.374843,-99.293871
apartment,|México|San Luis Potosí###|,"22.1352302,-101.0266343",140.0,73234.21,22.1352302,-101.0266343
house,|México|Veracruz de Ignacio de la Llave|,"25.577366,-103.437088",348.0,155425.12,25.577366,-103.437088
house,|México|Veracruz de Ignacio de la Llave|,"19.517859,-96.891403",300.0,142253.5,19.517859,-96.891403
house,|México|Querétaro|,"20.605692,-100.38488",290.0,208111.61,20.605692,-100.38488
house,|México|San Luis Potosí|,"22.158050728,-100.9284004569",180.0,50064.02,22.158050728,-100.9284004569
house,|México|Morelos|,"18.847519,-99.220529",162.0,89567.02,18.847519,-99.220529
house,|México|Veracruz de Ignacio de la Llave|,"19.119549,-96.107643",190.0,94331.17,19.119549,-96.107643
house,|México|Distrito Federal|,,300.0,207057.88,19.301835,
house,|México|Chiapas|,"16.756552,-93.181732",215.0,163366.83,16.756552,-93.181732
house,|México|Morelos|,"18.813505,-98.953514",80.0,34246.21,18.813505,-98.953514
house,|México|Campeche|,"19.8301251,-90.5349087",160.0,115937.75,19.8301251,-90.5349087
house,|México|Querétaro###|,"20.592563,-100.371039",271.0,179134.04,20.592563,-100.371039
house,|México|Hidalgo|,"20.044181,-99.34648",169.0,,20.044181,-99.34648
apartment,|México|Distrito Federal|,"19.396893,-99.152302",80.0,85899.33,19.396893,-99.152302
house,|México|Jalisco|,"20.615292,-103.312843",230.0,131716.2,20.615292,-103.312843
house,|México|Guanajuato|,,167.0,68492.42,,-101.679077
house,|México|Yucatán|,,349.0,200256.11,,-89.600513
house,|México|Distrito Federal|,"19.33981,-99.216052",272.0,260798.09,19.33981,-99.216052
other,|México|Nuevo León|,"25.6773984,-100.3940095",347.0,292796.2,25.6773984,-100.3940095
house,|México|Yucatán|,"21.0344135,-89.5978127",305.0,194986.21,21.0344135,-89.5978127
house,|México|Morelos|,"18.936026,-99.216217",270.0,255590.04,18.936026,-99.216217
house,|México|Querétaro|,"20.607178,-100.335754",75.0,35563.37,20.607178,-100.335754
house,|México|Estado de México|,"19.470298,-99.272488",218.0,255529.44,19.470298,-99.272488
house,|México|Estado de México|,"19.522923,-99.241837",340.0,250260.79,19.522923,-99.241837
other,|México|Querétaro###|,"20.570164,-100.363823",170.0,123842.59,20.570164,-100.363823
house,|México|Veracruz de Ignacio de la Llave|,,240.0,115937.75,,-94.4396674633
house,|México|Distrito Federal|,"19.399741,-99.115503",,57287.8,19.399741,-99.115503
house,|México|Distrito Federal|,"19.282308,-99.126869",130.0,119651.0,19.282308,-99.126869
apartment,|México|Estado de México|,"19.634604,-99.088905",,34245.11,19.634604,-99.088905
house,|México|Morelos|,"18.904448,-99.242474",106.0,105372.96,18.904448,-99.242474
house,|México|Distrito Federal|,,278.0,183875.82,19.456544,
house,|México|Querétaro|,"20.726007,-100.442642",285.0,231875.5,20.726007,-100.442642
house,|México|Querétaro|,"20.548123,-100.436245",,200208.63,20.548123,-100.436245
apartment,|México|Distrito Federal|,"19.396705,-99.181902",85.0,76740.25,19.396705,-99.181902
house,|México|Querétaro|,"20.6543981,-100.3546346",137.0,,20.6543981,-100.3546346
house,|México|Chiapas|,"16.766762,-93.148401",160.0,154371.39,16.766762,-93.148401
house,|México|Morelos|,,94.0,55333.92,,-99.266083
house,|México|Nuevo León|,"25.696475,-100.345717",220.0,165962.42,25.696475,-100.345717
apartment,|México|Distrito Federal|,"19.270165,-99.152404",20241201.0,131400.09,19.270165,-99.152404
house,|México|Guerrero|,"23.634501,-102.552788",100.0,50052.15,23.634501,-102.552788
apartment,|México|Distrito Federal|,"19.39912,-99.141464",92.0,142253.5,19.39912,-99.141464
house,|México|Estado de México|,"19.229864,-99.597954",270.0,231820.52,19.229864,-99.597954
apartment,|México|Distrito Federal|,"19.376589,-99.153107",107.0,215482.45,19.376589,-99.153107
house,|México|Yucatán|,"21.072905,-89.65963",280.0,110351.66,21.072905,-89.65963
other,|México|Puebla|,"19.044477,-98.328011",17500.0,226551.88,19.044477,-98.328011
apartment,|México|Estado de México|,"19.6494549,-99.2023662",69.0,38461.13,19.6494549,-99.2023662
apartment,|México|Estado de México###|,,60.0,39146.05,,-99.233148
house,|México|Tabasco|,"17.999552,-92.950018",,115910.26,17.999552,-92.950018
house,|México|Puebla|,"19.1090862,-98.3289824",160.0,84318.36,19.1090862,-98.3289824
house,|México|Morelos|,"18.910368,-99.1996",200.0,129081.88,18.910368,-99.1996
house,|México|Jalisco|,"20.775549,-103.691269",300.0,134350.53,20.775549,-103.691269
house,|México|Nuevo León|,"25.7671943,-100.2575589",150.0,35308.31,25.7671943,-100.2575589
house,|México|Baja California Sur###|,"24.168865,-110.306996",330.0,,24.168865,-110.306996
house,|México|,"32.457415,-116.88252",102.0,61643.18,32.457415,-116.88252
house,|México|Querétaro|,"20.726007,-100.442642",200.0,121705.77,20.726007,-100.442642
apartment,|México|Oaxaca|,"17.0588513685,-96.749432981",94.0,51118.0,17.0588513685,-96.749432981
house,|México|Estado de México|,"19.550762,-99.242156",160.0,,19.550762,-99.242156
house,|México|Yucatán|,"21.0412206815,-89.5549756587",174.0,82842.79,21.0412206815,-89.5549756587
other,|México|Distrito Federal|,"19.373161,-99.130394",69.0,84298.37,19.373161,-99.130394
house,|México|Morelos|,"18.917542,-98.963181",210.0,118572.7,18.917542,-98.963181
apartment,|México|Nuevo León###|,"25.657194,-100.340521",110.0,262378.68,25.657194,-100.340521
house,|México|Morelos|,"18.94542,-99.223195",380.0,289775.66,18.94542,-99.223195
house,|México|Querétaro|,"20.6113606,-100.3288581",132.0,86953.31,20.6113606,-100.3288581
house,|México|Chiapas|,"16.773806,-93.096295",165.0,71126.75,16.773806,-93.096295
house,|México|Distrito Federal|,"19.493973,-99.130394",300.0,179239.41,19.493973,-99.130394
apartment,|México|Quintana Roo|,"20.626583,-87.078659",145.0,115437.11,20.626583,-87.078659
apartment,|México|Nuevo León|,"25.651072,-100.342773",126.0,175924.99,25.651072,-100.342773
house,|México|Distrito Federal|,"19.362795,-99.218987",80.0,46715.31,19.362795,-99.218987
house,|México|Querétaro|,"20.631845,-100.390495",180.0,118572.7,20.631845,-100.390495
house,|México|Nuevo León|,"25.637247,-100.382774",194.0,76395.4,25.637247,-100.382774
house,|México|Quintana Roo|,"21.138567,-86.842937",185.0,97469.99,21.138567,-86.842937
house,|México|Guerrero|,"16.874741,-99.889244",300.0,98787.15,16.874741,-99.889244
apartment,|México|Distrito Federal|,"19.395097,-99.150424",80.0,53158.18,19.395097,-99.150424
apartment,|México|Distrito Federal|,"19.478815,-99.196831",64.0,76395.4,19.478815,-99.196831
house,|México|Veracruz de Ignacio de la Llave|,"19.554081,-96.911522",95.0,38461.13,19.554081,-96.911522
house,|México|Tamaulipas|,"22.276130897,-97.8784418106",232.0,139652.29,22.276130897,-97.8784418106
house,|México|Morelos|,"18.9611008,-99.2684274",192.0,173906.62,18.9611008,-99.2684274
apartment,|México|Distrito Federal|,"19.51918,-99.143403",60.0,34983.82,19.51918,-99.143403
apartment,|México|Yucatán|,"21.03071,-89.618103",131.0,,21.03071,-89.618103
house,|México|,"19.671921,-101.197362",240.0,97469.99,19.671921,-101.197362
house,|México|Estado de México|,"19.514929,-99.2542064",356.0,288721.93,19.514929,-99.2542064
house,|México|Estado de México|,"19.295469,-99.692619",150.0,57968.87,19.295469,-99.692619
house,|México|Estado de México###|,"19.488134,-99.230759",110.0,138934.25,19.488134,-99.230759
apartment,|México|Distrito Federal|,"19.326108,-99.122758",70.0,49273.54,19.326108,-99.122758
house,|México|Sonora|,"29.105133,-110.943916",17850.0,210745.93,29.105133,-110.943916
house,|México|Chiapas|,"19.711031,-101.245743",256.0,60603.82,19.711031,-101.245743
house,|México|Nuevo León|,"25.5883667,-100.2430415",300.0,162393.9,25.5883667,-100.2430415
house,|México|Baja California Sur|,"24.155968,-110.315987",204.0,135963.36,24.155968,-110.315987
house,|México|Distrito Federal|,"19.483263,-99.186297",190.0,102369.83,19.483263,-99.186297
house,|México|Estado de México|,"19.404718,-99.263313",139.0,252895.12,19.404718,-99.263313
house,|México|Chihuahua|,"28.678531,-106.040439",115.0,46890.97,28.678531,-106.040439
house,|México|nan###|,"21.0064261,-89.6850751",90.0,,21.0064261,-89.6850751
apartment,|México|,"23.634501,-102.552788",85.0,94835.67,23.634501,-102.552788
house,|México|Estado de México|,"19.580685,-99.047432",70.0,34254.33,19.580685,-99.047432
house,|México|Querétaro|,"20.571299,-100.383032",90.0,37353.34,20.571299,-100.383032
house,|México|Yucatán|,"20.9904342,-89.6004394",200.0,79029.72,20.9904342,-89.6004394
house,|México|Morelos|,"18.953518,-99.272508",300.0,147522.15,18.953518,-99.272508
house,|México|Nuevo León|,"25.686357,-100.376106",380.0,200256.11,25.686357,-100.376106
house,|México|Baja California|,"32.494759,-117.016926",92.0,51632.75,32.494759,-117.016926
house,|México|Jalisco|,,290.0,152790.8,20.7540020174,
house,|México|Estado de México###|,"19.562864,-99.064713",90.0,52686.48,19.562864,-99.064713
house,|México|Querétaro|,"20.5285264774,-99.88301754",136.0,79048.46,20.5285264774,-99.88301754
apartment,|México|San Luis Potosí|,"22.133745,-101.016029",174.0,143868.21,22.133745,-101.016029
apartment,|México|Distrito Federal|,"19.299864,-99.111133",65.0,135225.12,19.299864,-99.111133
house,|México|Estado de México|,"19.493069,-99.060346",343.0,191620.74,19.493069,-99.060346
house,|México|Querétaro|,,176.0,110140.86,20.6536084,
apartment,|México|Distrito Federal|,"19.384724,-99.145619",145.0,123813.23,19.384724,-99.145619
house,|México|Jalisco|,"20.883594,-103.839896",100.0,184402.69,20.883594,-103.839896
house,|México|Nuevo León|,"25.6866142,-100.3161126",90.0,242357.82,25.6866142,-100.3161126
house,|México|Morelos|,"18.804197,-98.932816",140.0,51632.75,18.804197,-98.932816
house,|México|Querétaro|,"20.7047931,-100.4462718",250.0,150192.08,20.7047931,-100.4462718
house,|México|Estado de México###|,"19.589786878,-99.0521619915",80.0,36889.28,19.589786878,-99.0521619915
house,|México|,"18.972588,-98.282691",202.0,150894.08,18.972588,-98.282691
house,|México|Nuevo León|,"25.530777,-100.2071",299.0,194939.99,25.530777,-100.2071
house,|México|Querétaro|,"20.593385,-100.361619",100.0,115910.26,20.593385,-100.361619
house,|México|Puebla|,"19.017727,-98.316376",182.0,108559.89,19.017727,-98.316376
apartment,|México|Distrito Federal|,"19.454332,-99.200287",62.0,50591.01,19.454332,-99.200287
house,|México|Quintana Roo|,"21.139086,-86.84964",200.0,158096.93,21.139086,-86.84964
house,|México|,"19.2030655,-99.5478784",106.0,38724.56,19.2030655,-99.5478784
house,|México|Sinaloa|,"23.290356,-106.426237",150.0,93781.94,23.290356,-106.426237
house,|México|Colima|,"19.277207,-103.734973",161.0,52633.79,19.277207,-103.734973
house,|México|Nuevo León|,"25.7393693814,-100.2269947529",266.0,144700.85,25.7393693814,-100.2269947529
house,|México|Morelos|,"18.901708,-99.237779",250.0,242357.82,18.901708,-99.237779
apartment,|México|Distrito Federal|,"19.368808,-99.112954",83.0,115910.26,19.368808,-99.112954
house,|México|Yucatán|,"21.0369774162,-89.6034273505",,126214.05,21.0369774162,-89.6034273505
house,|México|Morelos|,"23.634501,-102.552788",270.0,229186.2,23.634501,-102.552788
apartment,|México|Distrito Federal|,"19.38342,-99.086604",88.0,100104.31,19.38342,-99.086604
house,|México|Morelos|,"18.93409,-99.254997",145.0,102738.64,18.93409,-99.254997
house,|México|Distrito Federal|,"19.380834,-99.200764",350.0,161258.87,19.380834,-99.200764
house,|México|Morelos|,,68.0,43202.91,18.886955,
house,|México|,"25.679226,-100.344032",210.0,155425.12,25.679226,-100.344032
apartment,|México|Distrito Federal|,"19.413009,-99.17109",127.0,289775.66,19.413009,-99.17109
apartment,|México|Distrito Federal|,"19.410215,-99.14595",70.0,44048.85,19.410215,-99.14595
apartment,|México|Distrito Federal|,"19.367424,-99.185753",82.0,154898.26,19.367424,-99.185753
house,|México|San Luis Potosí|,"22.0951835008,-100.87474823",172.0,50157.53,22.0951835008,-100.87474823
apartment,|México|Distrito Federal|,"19.298168,-99.113106",83.0,177695.7,19.298168,-99.113106
apartment,|México|Estado de México|,"19.5652097,-99.2646998",87.0,84318.36,19.5652097,-99.2646998
